index_author,index_title,index_link
jack8587,[討論] 陳揮文跳船了！柯侯配下架民進黨,/bbs/HatePolitics/M.1687362454.A.840.html
JustMeNU,Re: [討論] 侯漢廷跟民眾黨接洽選立委中,/bbs/HatePolitics/M.1687362757.A.208.html
xx49874039,[討論] 「最強菜販」頭銜到底適合誰？,/bbs/HatePolitics/M.1687362894.A.081.html
m8951005,[黑特] 民進黨是不是不會道歉,/bbs/HatePolitics/M.1687362989.A.F09.html
jason486,[轉錄] 【重磅快評】「藍白不合、選舉不贏」,/bbs/HatePolitics/M.1687363137.A.8A3.html
TheoEpstein,[討論] peterzumthor請進，機場捷運,/bbs/HatePolitics/M.1687363164.A.D1D.html
laverne1,[討論] 柯p不該打猴猴的2個理由!!,/bbs/HatePolitics/M.1687363175.A.08E.html
Lailungsheng,Re: [新聞] 禮讓行人新制6/30上路 斑馬線有人不論遠,/bbs/HatePolitics/M.1687363241.A.721.html
stevencool,[討論] 柯文哲到底有沒有要重啟服貿？？,/bbs/HatePolitics/M.1687363271.A.B39.html
MaMaMoMo,Re: [轉錄] 柯文哲臉書,/bbs/HatePolitics/M.1687363311.A.8AD.html
winall,Re: [轉錄] 柯文哲臉書,/bbs/HatePolitics/M.1687363355.A.C72.html
ypc1994,Re: [討論] YT高雄街訪民調,/bbs/HatePolitics/M.1687363526.A.807.html
steveisaman,[討論] 賴神是不是無敵30%?,/bbs/HatePolitics/M.1687357174.A.6C1.html
ejijojo,[討論] 民進党的大咖性騷擾犯都沒事了？,/bbs/HatePolitics/M.1687357208.A.7E4.html
smallweek,[轉錄] 打臉名嘴 FB,/bbs/HatePolitics/M.1687357473.A.70D.html
a111111,[新聞] 囤房稅？台大學生問侯：你房很多敢調嗎？,/bbs/HatePolitics/M.1687357753.A.6EE.html
zoeapezoo,[轉錄] 柯文哲臉書,/bbs/HatePolitics/M.1687358080.A.A82.html
indium111,[討論] 為什麼有柯粉跑去支持賴清德了?,/bbs/HatePolitics/M.1687358141.A.7EE.html
bightv42257,[討論] 為什麼民進黨政府這麼有錢？,/bbs/HatePolitics/M.1687358532.A.6F4.html
bboring,[討論] 綠白比藍更要緊張吧,/bbs/HatePolitics/M.1687359193.A.F46.html
zeuswell,[公告] Pchunters 恭喜一審輸給吳董的男人(反敗),/bbs/HatePolitics/M.1687359566.A.34B.html
zeuswell,[公告] eyesg 2-2 7天  放煙火放鞭炮啦,/bbs/HatePolitics/M.1687359612.A.256.html
cutbear123,Re: [轉錄] 柯文哲臉書,/bbs/HatePolitics/M.1687359621.A.09A.html
laverne1,[討論] 金孫只要35%民進黨立委的隱憂!!!,/bbs/HatePolitics/M.1687359685.A.C9D.html
Ryan1994,[討論] 當初只有柯文哲把韓總當人才？,/bbs/HatePolitics/M.1687360155.A.14E.html
teacher3824,[轉錄] 觀點投書：從開嗆葛來儀看柯文哲不及格,/bbs/HatePolitics/M.1687360343.A.B8F.html
win8719,[討論] 藍找柯文哲站台的心態,/bbs/HatePolitics/M.1687360369.A.346.html
Supasizeit,[黑特] 結果藍白市長還不是去要政策買票,/bbs/HatePolitics/M.1687360646.A.D1D.html
zeuswell,[公告] murray5566 havochuman 又死了一個帳號,/bbs/HatePolitics/M.1687360697.A.448.html
sauerkuraet,Re: [討論] 為什麼民進黨政府這麼有錢？,/bbs/HatePolitics/M.1687360903.A.46D.html
royaljing,[黑特] 所以柯粉 你瘋咬一天是？,/bbs/HatePolitics/M.1687361071.A.0AA.html
jacklyl,[討論] 最近看政黑塔綠班扮小丑都覺得好療癒,/bbs/HatePolitics/M.1687361123.A.7E6.html
molsmopuim,[討論] YT高雄街訪民調,/bbs/HatePolitics/M.1687355442.A.88B.html
qm21,[討論] 真的好希望柯文哲當選打破一次藍綠綁架,/bbs/HatePolitics/M.1687355703.A.D30.html
ISAM1,Re: [討論] 總統民調 賴31.89 柯24.62 侯17.93,/bbs/HatePolitics/M.1687355757.A.20A.html
purplvampire,[討論] 張其祿教授的表情XDDD,/bbs/HatePolitics/M.1687355928.A.F36.html
angela09325,[黑特] 綠共大撒幣補助學費,/bbs/HatePolitics/M.1687356020.A.E58.html
budalearning,[黑特] 我正式宣布綠白對決開始!,/bbs/HatePolitics/M.1687356075.A.686.html
snakei14702,Re: [討論] 柯文哲9年前反的是黑箱服貿,/bbs/HatePolitics/M.1687356260.A.219.html
trf835rea,[討論] 台中建國市場民調,/bbs/HatePolitics/M.1687356292.A.DD0.html
molsmopuim,[討論] YT台北大安信義中山街訪民調,/bbs/HatePolitics/M.1687356351.A.081.html
TheoEpstein,Re: [新聞] 高嘉瑜譙文湖線拆座位　游淑慧反嗆：妳以為是坐飛機,/bbs/HatePolitics/M.1687356395.A.ED4.html
Ryan1994,[討論] 蔣市府為什麼下令不讓團隊出席記者會,/bbs/HatePolitics/M.1687356474.A.E9E.html
onedayoneman,[討論] 所以賴的支持者到底躲在哪?,/bbs/HatePolitics/M.1687356575.A.0EC.html
asdf2004,[討論] 支持服貿 捍衛民主,/bbs/HatePolitics/M.1687356619.A.541.html
cblade,[轉錄] 范雲FB 國民黨提名性騷犯選立委,/bbs/HatePolitics/M.1687356647.A.D5E.html
yun0615ch,[黑特] 柯文哲敢嗎？,/bbs/HatePolitics/M.1687356658.A.14F.html
Timba,[舊聞] 猜側翼 準備要打16年台大醫訊了,/bbs/HatePolitics/M.1687356707.A.B24.html
yun0615ch,[討論] 柯文哲是三姓家奴嗎？,/bbs/HatePolitics/M.1687356876.A.1EB.html
SakuraHana,Re: [黑特] 綠共大撒幣補助學費,/bbs/HatePolitics/M.1687356942.A.55A.html
cblade,[轉錄] 蔡英文FB 連假前，跟大家分享好消息！,/bbs/HatePolitics/M.1687356992.A.699.html
zoeapezoo,Re: [轉錄] 范雲FB 國民黨提名性騷犯選立委,/bbs/HatePolitics/M.1687357117.A.20C.html
zwx,[討論] 侯的民調低是因為郭董的關係嗎,/bbs/HatePolitics/M.1687351979.A.A10.html
tn00270144,Re: [討論] 白藍合 藍必滅,/bbs/HatePolitics/M.1687352075.A.346.html
Whitening,[討論] 阿伯要服貿又要侯漢廷是不是穩了？,/bbs/HatePolitics/M.1687352194.A.641.html
winall,[討論] 泛藍 只有 劉家昌 是醒的,/bbs/HatePolitics/M.1687352595.A.A56.html
z23568903,Re: [轉錄] 林志潔FB：重啟服貿是假議題,/bbs/HatePolitics/M.1687352711.A.206.html
remprogress,Re: [轉錄] 招名威教授 毒理威廉FB,/bbs/HatePolitics/M.1687353178.A.691.html
winall,[討論] 檳榔快點重啟服貿 一定把你打死,/bbs/HatePolitics/M.1687353251.A.F89.html
sweat992001,[新聞] 侯友宜民調崩盤！三度拿「老三」　離「換,/bbs/HatePolitics/M.1687353384.A.A16.html
a1223356,[黑特] 政論怎麼都在討論怎樣拉抬侯？,/bbs/HatePolitics/M.1687353628.A.356.html
NTUST,[討論] 郭台銘是不是不守承諾啊？,/bbs/HatePolitics/M.1687353741.A.64F.html
hgt,Re: [新聞] 侯友宜民調崩盤！三度拿「老三」　離「換,/bbs/HatePolitics/M.1687353820.A.622.html
purue,[討論] 不談服貨貿 難道其他也不談？,/bbs/HatePolitics/M.1687354465.A.EB6.html
pkpk23456,[討論] 齁齁是不是要裝葉克膜了？,/bbs/HatePolitics/M.1687354625.A.140.html
Supasizeit,[黑特] 大家來教教侯侯怎麼罵柯文哲,/bbs/HatePolitics/M.1687354667.A.085.html
neverfly,Re: [討論] 郭台銘是不是不守承諾啊？,/bbs/HatePolitics/M.1687354685.A.959.html
McCain,Re: [黑特] KMT下次敢派蔣萬安落跑參選嗎???,/bbs/HatePolitics/M.1687354723.A.249.html
ezJapan,[新聞] 高嘉瑜譙文湖線拆座位　游淑慧反嗆：妳以為是坐飛機,/bbs/HatePolitics/M.1687354778.A.989.html
MICWAR,Re: [轉錄] 招名威教授 毒理威廉FB,/bbs/HatePolitics/M.1687355232.A.B3F.html
CenaC,Re: [討論] 權威連報告都不會看？,/bbs/HatePolitics/M.1687355247.A.481.html
budalearning,Re: [討論] 泛藍 只有 劉家昌 是醒的,/bbs/HatePolitics/M.1687355270.A.4A6.html
bce,Re: [討論] 木炭民調［苗栗的早場傳統市場］,/bbs/HatePolitics/M.1687349513.A.9C3.html
oldmangoes,[黑特] 顫抖藍 整天顫抖,/bbs/HatePolitics/M.1687349534.A.8A2.html
atliberty,[討論] 神探 vs 神醫,/bbs/HatePolitics/M.1687349792.A.414.html
yuan1985,[討論] 有人在幫侯侯敗票耶,/bbs/HatePolitics/M.1687349926.A.DC1.html
kiqeni,[新聞] 不改「昭和男」人設搶攻社群 賴清德重兵,/bbs/HatePolitics/M.1687350058.A.E7A.html
neverfly,Re: [討論] 侯漢廷跟民眾黨接洽選立委中,/bbs/HatePolitics/M.1687350088.A.073.html
Lekas,Re: [討論] 只剩發錢能維持賴清德的選情,/bbs/HatePolitics/M.1687350098.A.112.html
waynecode,[黑特] 蔡英文根本詐欺吧！！,/bbs/HatePolitics/M.1687350175.A.7E7.html
VANNN,[新聞] 解析「巴比妥檢驗報告」被證實散布錯誤訊,/bbs/HatePolitics/M.1687350300.A.D2C.html
larry8550,[討論] 人車生活 台中建國市場民調,/bbs/HatePolitics/M.1687350389.A.614.html
remora,Re: [新聞] 不改「昭和男」人設搶攻社群 賴清德重兵,/bbs/HatePolitics/M.1687350391.A.A9C.html
m8951005,[新聞] 加強打柯力道？ 侯友宜：只是把真話講出,/bbs/HatePolitics/M.1687350781.A.A3C.html
larry8550,Re: [新聞] 解析「巴比妥檢驗報告」被證實散布錯誤訊,/bbs/HatePolitics/M.1687350904.A.76B.html
winall,"[討論] 國民黨真廢,在大陸被中共打敗,在台灣被",/bbs/HatePolitics/M.1687351007.A.FDF.html
akifally,Re: [討論] 民眾黨千萬不要反對補助青年學費的政策,/bbs/HatePolitics/M.1687351341.A.D9A.html
DDDDRR,[轉錄] 招名威教授 毒理威廉FB,/bbs/HatePolitics/M.1687351385.A.12F.html
abscented,[討論] 党已經宣布要應讓行人,/bbs/HatePolitics/M.1687351423.A.675.html
rayven,Re: [新聞] 陳玉珍喊設防磚條款 總統提名人民調不能,/bbs/HatePolitics/M.1687351472.A.B59.html
breathair,Re: [新聞] 重啟服貿爭議雙柯互噴口水 時代力量：拒,/bbs/HatePolitics/M.1687351732.A.D9D.html
rs6677,[討論] 說真的不藍白合 柯也能贏啦！,/bbs/HatePolitics/M.1687351935.A.20B.html
t21,Re: [討論] 高助理案進度是不是很謎呢？,/bbs/HatePolitics/M.1687348044.A.F9F.html
GYda,Re: [討論] 柯文哲9年前反的是黑箱服貿,/bbs/HatePolitics/M.1687348102.A.4F1.html
cidexin,[討論] 2026炎P會出來選立委嗎?,/bbs/HatePolitics/M.1687348165.A.C25.html
linhu8883324,[討論] 疑NONO是國民黨黨員?,/bbs/HatePolitics/M.1687348260.A.D46.html
chris12907,Re: [討論] 慟 網軍的鍋算給賴不公平八,/bbs/HatePolitics/M.1687348294.A.BB6.html
oldmangoes,[討論] 白整天攻擊藍 藍還在跪求藍白合？,/bbs/HatePolitics/M.1687348354.A.7E5.html
youngglasses,"[討論] 趙少康:藍白不合,選舉不贏",/bbs/HatePolitics/M.1687348427.A.6C7.html
justin818281,[討論] 炎P為什麼被黨捨棄這麼快,/bbs/HatePolitics/M.1687348427.A.515.html
ihl123456,Re: [討論] 為什麼年輕人寧可投民進黨也不投國民黨,/bbs/HatePolitics/M.1687348493.A.C98.html
falconer,Re: [討論] 侯漢廷跟民眾黨接洽選立委中,/bbs/HatePolitics/M.1687348534.A.BEC.html
SAINTPAN,[討論] 趙少康是民進黨智庫嗎?,/bbs/HatePolitics/M.1687348608.A.DF2.html
r1i545we,[討論] 侯友魚怎不把他的套房捐出來當社會住宅？,/bbs/HatePolitics/M.1687348940.A.0BE.html
Eliad,Re: [討論] 只剩發錢能維持賴清德的選情,/bbs/HatePolitics/M.1687348946.A.487.html
kmter5566,[黑特] 柯p跟反骨男孩跳求佛.....,/bbs/HatePolitics/M.1687348954.A.1C4.html
oldmangoes,[討論] 白藍合 藍必滅,/bbs/HatePolitics/M.1687349020.A.DCC.html
csi9507121,[討論] 馬英九回鍋參選總統能救藍營選情嗎?,/bbs/HatePolitics/M.1687349081.A.D54.html
gn7722,[討論] 好啦，柯批選副手這樣可以吧？,/bbs/HatePolitics/M.1687349108.A.70E.html
youwimp,[討論] 柯P與辣個男人的戰略,/bbs/HatePolitics/M.1687349244.A.6A3.html
joe10337,[討論] 民眾黨千萬不要反對補助青年學費的政策,/bbs/HatePolitics/M.1687349317.A.E94.html
ffgordon,Re: [轉錄] 林志潔FB：重啟服貿是假議題,/bbs/HatePolitics/M.1687349329.A.04B.html
as6633208,Re: [討論] 柯文哲9年前反的是黑箱服貿,/bbs/HatePolitics/M.1687345458.A.95D.html
a1223356,[黑特] 陸委會今年四月還要推動服貿？,/bbs/HatePolitics/M.1687345511.A.78F.html
purine5566,[討論] 郭董現在該做什麼才能成功取代侯友宜,/bbs/HatePolitics/M.1687345746.A.F9E.html
tontontonni,[討論] 侯漢廷跟民眾黨接洽選立委中,/bbs/HatePolitics/M.1687345857.A.32E.html
nicholas0406,[討論] 請柯文哲制止匯流黨媒停止攻擊國民黨,/bbs/HatePolitics/M.1687346251.A.EE2.html
atliberty,[討論] 民調越低牛肉越多,/bbs/HatePolitics/M.1687346402.A.162.html
chrisjohn214,[討論] 不是吧，百餘人被餵毒政黑不聞不問,/bbs/HatePolitics/M.1687346514.A.C45.html
purplvampire,[討論] 戰狼小姐姐：我們流量自然生成不用放著跑,/bbs/HatePolitics/M.1687346579.A.796.html
jacklyl,[討論] 誰提議把所得稅申報改到1月 我就投誰,/bbs/HatePolitics/M.1687346637.A.973.html
heinse,[新聞] 陳玉珍喊設防磚條款 總統提名人民調不能,/bbs/HatePolitics/M.1687346882.A.295.html
rhino0314,[討論] 侯友宜到底是不是被捧殺？,/bbs/HatePolitics/M.1687347031.A.1E5.html
bache,[討論]楚瑜2000年第一次立委政黨得票率多少,/bbs/HatePolitics/M.1687347165.A.D57.html
GYda,Re: [新聞] 藍批高雄淪為苯巴比妥天堂 陳其邁：醫療,/bbs/HatePolitics/M.1687347188.A.6A3.html
ganzhe1219,[轉錄] 【投書】從柯文哲在台北市的財政紀律檢1,/bbs/HatePolitics/M.1687347211.A.E08.html
asassbulu,Re: [轉錄] 蔡正元:柯侯配是政黨再輪替的唯一藥方,/bbs/HatePolitics/M.1687347231.A.427.html
AIronKuma,Re: [討論] 拋出「副」的也行，藍營真的妥協了？,/bbs/HatePolitics/M.1687347236.A.C08.html
trf835rea,[討論] 拿宋楚瑜比柯文哲是不是不準！？,/bbs/HatePolitics/M.1687347439.A.6FB.html
eyesg,[討論] 整天笑高雄選韓國瑜,/bbs/HatePolitics/M.1687347509.A.CEA.html
eyesg,[討論] 有七年可以好好做,/bbs/HatePolitics/M.1687347698.A.789.html
yoche2000,[新聞] 重啟服貿爭議雙柯互噴口水 時代力量：拒,/bbs/HatePolitics/M.1687347701.A.CBC.html
gerund,[討論] 笑死人 白粉女神高虹安呢?,/bbs/HatePolitics/M.1687342504.A.F0F.html
oscarwu3041,[轉錄] 林志潔FB：重啟服貿是假議題,/bbs/HatePolitics/M.1687342618.A.654.html
Sinreigensou,Re: [討論] dpp怎麼感覺比kmt還會花錢？,/bbs/HatePolitics/M.1687342797.A.6B6.html
Supasizeit,[黑特] 學費免費絕對不是政策買票,/bbs/HatePolitics/M.1687342836.A.612.html
goldsingle,Re: [討論] 拋出「副」的也行，藍營真的妥協了？,/bbs/HatePolitics/M.1687342869.A.6B2.html
shonsu,[討論] 怎麼政府又有錢補助學費了.！？,/bbs/HatePolitics/M.1687343296.A.999.html
DCHC,[討論] 因為邱部長說的第一擊，寫給國民黨的台北市議員。,/bbs/HatePolitics/M.1687343410.A.F8A.html
palindromes,[討論] 高助理案進度是不是很謎呢？,/bbs/HatePolitics/M.1687343987.A.292.html
sea130281,Re: [討論] 認真？明星私立中學也免學費？,/bbs/HatePolitics/M.1687344079.A.0DA.html
gerllay0205,[討論] P炎如果沒搞這齣，是否會被綠營徵召,/bbs/HatePolitics/M.1687344207.A.3EC.html
words2012,[黑特] 沒想到炎亞綸下神壇了,/bbs/HatePolitics/M.1687344255.A.34D.html
Sugimoto5566,[討論] 學費減免能吸引藍白票嗎?,/bbs/HatePolitics/M.1687344309.A.C9B.html
xx49874039,[討論] 蔡英文、賴清德多少家人不是中華民國籍？,/bbs/HatePolitics/M.1687344324.A.0F0.html
stevencool,Re: [轉錄] 蔡正元:柯侯配是政黨再輪替的唯一藥,/bbs/HatePolitics/M.1687344629.A.585.html
yoyoflag,[討論] 歷史上 有多少投降派 戰勝抵抗派的例子?,/bbs/HatePolitics/M.1687344871.A.726.html
sevenlee,Re: [轉錄] 林志潔FB：重啟服貿是假議題,/bbs/HatePolitics/M.1687345016.A.EE2.html
xa9277178,Re: [討論] 慟 網軍的鍋算給賴不公平八,/bbs/HatePolitics/M.1687345053.A.9F8.html
geordie,[黑特] 貴圈真亂（炎p事件,/bbs/HatePolitics/M.1687345193.A.800.html
ray002216,[黑特] 史書華為什麼不挺炎p到底,/bbs/HatePolitics/M.1687345222.A.75E.html
iamsosmart,[討論] 學費減免成功加固柯文哲選票。,/bbs/HatePolitics/M.1687345256.A.F2C.html
chopper594,Re: [討論] 認真？明星私立中學也免學費？,/bbs/HatePolitics/M.1687340224.A.986.html
sariel0322,[討論] 科p跟侯市長會出來反對免學費嗎？,/bbs/HatePolitics/M.1687340522.A.EDE.html
heinse,[新聞] 藍：擬規範黨員競選言行 原則禁邀他黨參選,/bbs/HatePolitics/M.1687340619.A.E09.html
aass5566,[討論] 綠營是不是該跟全國幼師道歉了？,/bbs/HatePolitics/M.1687340632.A.91F.html
louiswei1986,[黑特] KMT這次乾脆禮讓不要選算了,/bbs/HatePolitics/M.1687340856.A.68D.html
blargelp,[討論] 現在還在喊生活沒改善的人到底多爛？,/bbs/HatePolitics/M.1687340976.A.D12.html
a1223356,[黑特] 接下來還有什麼國家養嗎？,/bbs/HatePolitics/M.1687341028.A.DE1.html
art1,[黑特] 棄保好還是禮讓好？,/bbs/HatePolitics/M.1687341048.A.21B.html
KINMENKING,Re: [新聞] 習近平獨坐主席位／布林肯訪北京受屈辱,/bbs/HatePolitics/M.1687341331.A.2A8.html
Croy,Re: [討論] 陳建仁的政策十分的有料,/bbs/HatePolitics/M.1687341355.A.42E.html
Axwell,[討論] 木炭民調 棄侯保柯態勢已成形？,/bbs/HatePolitics/M.1687341408.A.D64.html
smile75896,[討論] 國民黨不可能禮讓,/bbs/HatePolitics/M.1687341521.A.849.html
larry8550,[討論] 都沒人關心RJ發大財嗎,/bbs/HatePolitics/M.1687341670.A.ECE.html
eric2016,[黑特] 蔡英文在這波演藝圈me too的歷史定位？,/bbs/HatePolitics/M.1687341691.A.F59.html
school5566,[討論] 為啥不限制房子只能一人一間,/bbs/HatePolitics/M.1687341717.A.BE5.html
bajerski4,[新聞] 藍批高雄淪為苯巴比妥天堂 陳其邁：醫療,/bbs/HatePolitics/M.1687341769.A.4AA.html
chirong,[討論] 凍卵補助可以，學費補助不行？,/bbs/HatePolitics/M.1687341810.A.45B.html
ilovptt,[討論] 侯友宜要禮讓也是禮讓賴清德,/bbs/HatePolitics/M.1687342063.A.24C.html
kaminari22tw,[新聞] 民進黨基隆立委參選人涉詐助理費「與父,/bbs/HatePolitics/M.1687342088.A.B9C.html
smile75896,[討論] 柯不會提名縣市長嗎？,/bbs/HatePolitics/M.1687342501.A.569.html
nicholas0406,[討論] 原來國民黨基本盤這麼弱喔 只有18%,/bbs/HatePolitics/M.1687337880.A.46C.html
kim,Re: [黑特] 0到6歲國家養可以 高中職免學費不行喔,/bbs/HatePolitics/M.1687338064.A.D5B.html
wfelix,Re: [討論] 432最後可能變成柯4賴三侯二嗎?,/bbs/HatePolitics/M.1687338437.A.5E6.html
chopin902,[討論] 補助台灣人讀書不好嗎？,/bbs/HatePolitics/M.1687338443.A.A4D.html
kuninaka,[討論] 認真？明星私立中學也免學費？,/bbs/HatePolitics/M.1687338631.A.CF7.html
akifally,Re: [黑特] 0到6歲國家養可以 高中職免學費不行喔,/bbs/HatePolitics/M.1687338683.A.F86.html
saufu08,[討論] 拋出「副」的也行，藍營真的妥協了？,/bbs/HatePolitics/M.1687338827.A.606.html
nicholas0406,[討論] 宋楚瑜2000年算有裂解國民黨嗎？,/bbs/HatePolitics/M.1687338921.A.19C.html
trf835rea,[討論] 木炭民調［苗栗的早場傳統市場］,/bbs/HatePolitics/M.1687338962.A.416.html
chopin902,Re: [黑特] 0到6歲國家養可以 高中職免學費不行喔,/bbs/HatePolitics/M.1687339086.A.B55.html
atliberty,Re: [討論] 陳建仁的政策十分的有料,/bbs/HatePolitics/M.1687339103.A.08D.html
k21m8ywr,Re: [新聞] 搶先侯友宜 郭台銘密會南投議長何勝豐與,/bbs/HatePolitics/M.1687339172.A.5D0.html
yuan1985,Re: [黑特] 0到6歲國家養可以 高中職免學費不行喔,/bbs/HatePolitics/M.1687339204.A.846.html
bulden,Re: [討論] 高中職學雜費全免好像有點厲害?,/bbs/HatePolitics/M.1687339227.A.297.html
zwx,Re: [討論] 原來國民黨基本盤這麼弱喔 只有18%,/bbs/HatePolitics/M.1687339406.A.6F6.html
hong888,[討論] 只剩發錢能維持賴清德的選情,/bbs/HatePolitics/M.1687339548.A.4AD.html
bulden,Re: [黑特] 0到6歲國家養可以 高中職免學費不行喔,/bbs/HatePolitics/M.1687339589.A.269.html
gve50714,[討論] 要選舉了才喊補助學生？,/bbs/HatePolitics/M.1687339639.A.5B4.html
oscarwu3041,[討論] 基市議員張秉鈞與父母收押禁見,/bbs/HatePolitics/M.1687339712.A.C1D.html
Fallenshit,[轉錄] 王薇君：用高達64有問我嗎？低級又噁心,/bbs/HatePolitics/M.1687339836.A.247.html
a5687920,[黑特] 0到6歲國家養可以 高中職免學費不行喔,/bbs/HatePolitics/M.1687336263.A.98D.html
